id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1093481390602158080,1093481390602158080,1549541254000,2019-02-07,13:07:34,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#moscosos https://twitter.com/desdelamoncloa/status/1093450270938411009 …,[],['https://twitter.com/desdelamoncloa/status/1093450270938411009'],[],0,1,0,['#moscosos'],[],https://twitter.com/DGobiernoCLM/status/1093481390602158080,False,https://twitter.com/desdelamoncloa/status/1093450270938411009,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1093080577744482309,1093080577744482309,1549445692000,2019-02-06,10:34:52,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,"Hoy acompañando a Margarita Robles @Defensagob en la firma del convenio para la ampliación del campus de la @UAHes en Guadalajara. Se sella el compromiso @desdelamoncloa con la educación, el saber y la cultura pic.twitter.com/CnATi2i2Tv","['defensagob', 'uahes', 'desdelamoncloa']",[],"['https://pbs.twimg.com/media/Dytm-CYW0AAp6CU.jpg', 'https://pbs.twimg.com/media/Dytm-kKW0AIctYq.jpg', 'https://pbs.twimg.com/media/Dytm_GFX4AIIzQL.jpg']",0,10,19,[],[],https://twitter.com/DGobiernoCLM/status/1093080577744482309,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}, {'user_id': '274035504', 'username': 'Defensagob'}, {'user_id': '275097363', 'username': 'UAHes'}, {'user_id': '58417540', 'username': 'desdelamoncloa'}]",,,,
1091394320152870914,1091394320152870914,1549043657000,2019-02-01,18:54:17,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,Hemos acompañado a la ministra de #Educación @CelaaIsabel en la apertura del III Congreso #Exducere que desde hoy se celebra en #Toledo organizado por el @gobjccm. Todo un éxito de participación que demuestra la implicación de nuestros docentes en lograr la mejor educación pic.twitter.com/klF0cCBsHW,"['celaaisabel', 'gobjccm']",[],"['https://pbs.twimg.com/media/DyVpQn1WkAAto-e.jpg', 'https://pbs.twimg.com/media/DyVpR1jWsAA2w7z.jpg', 'https://pbs.twimg.com/media/DyVpTkCWkAAvi4q.jpg', 'https://pbs.twimg.com/media/DyVpVSbWsAEfRQJ.jpg']",0,4,13,"['#educación', '#exducere', '#toledo']",[],https://twitter.com/DGobiernoCLM/status/1091394320152870914,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}, {'user_id': '1926442338', 'username': 'CelaaIsabel'}, {'user_id': '104129067', 'username': 'gobjccm'}]",,,,
1090220037816893440,1090220037816893440,1548763686000,2019-01-29,13:08:06,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#autónomo https://twitter.com/info_TGSS/status/1090187797590204416 …,[],['https://twitter.com/info_TGSS/status/1090187797590204416'],[],0,0,0,['#autónomo'],[],https://twitter.com/DGobiernoCLM/status/1090220037816893440,False,https://twitter.com/info_TGSS/status/1090187797590204416,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1088782981555257345,1088782981555257345,1548421066000,2019-01-25,13:57:46,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#CMin estabilización de empleo temporal en la #AGE https://twitter.com/desdelamoncloa/status/1088779468473278467 …,[],['https://twitter.com/desdelamoncloa/status/1088779468473278467'],[],0,0,0,"['#cmin', '#age']",[],https://twitter.com/DGobiernoCLM/status/1088782981555257345,False,https://twitter.com/desdelamoncloa/status/1088779468473278467,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1088384146769170432,1088384146769170432,1548325976000,2019-01-24,11:32:56,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,Descubriendo el mundo desde #CLM en @fitur_madrid #Fitur2019 #FITUR pic.twitter.com/WzAjkyevLq,['fitur_madrid'],[],[],0,1,9,"['#clm', '#fitur2019', '#fitur']",[],https://twitter.com/DGobiernoCLM/status/1088384146769170432,False,,1,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}, {'user_id': '193753162', 'username': 'fitur_madrid'}]",,,,
1088057725555220480,1088057725555220480,1548248151000,2019-01-23,13:55:51,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,Durante la inauguración del stand de #CLM en @fitur_madrid. El turismo sostenible es fuente de riqueza y dinamizador del medio rural pic.twitter.com/NOrxrVioHM,['fitur_madrid'],[],"['https://pbs.twimg.com/media/DxmOs5gX0AAh-3L.jpg', 'https://pbs.twimg.com/media/DxmOtfwWoAApDZK.jpg', 'https://pbs.twimg.com/media/DxmOuDlX4AAfVKO.jpg', 'https://pbs.twimg.com/media/DxmOul_WoAAOYqS.jpg']",0,1,7,['#clm'],[],https://twitter.com/DGobiernoCLM/status/1088057725555220480,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}, {'user_id': '193753162', 'username': 'fitur_madrid'}]",,,,
1087345074164375552,1087345074164375552,1548078242000,2019-01-21,14:44:02,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#Turismo https://twitter.com/desdelamoncloa/status/1087343807794946048 …,[],['https://twitter.com/desdelamoncloa/status/1087343807794946048'],[],0,0,1,['#turismo'],[],https://twitter.com/DGobiernoCLM/status/1087345074164375552,False,https://twitter.com/desdelamoncloa/status/1087343807794946048,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1086236148228390912,1086236148228390912,1547813853000,2019-01-18,13:17:33,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#CMin https://twitter.com/desdelamoncloa/status/1086235780069158913 …,[],['https://twitter.com/desdelamoncloa/status/1086235780069158913'],[],0,0,0,['#cmin'],[],https://twitter.com/DGobiernoCLM/status/1086236148228390912,False,https://twitter.com/desdelamoncloa/status/1086235780069158913,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1086199884045320192,1086199884045320192,1547805207000,2019-01-18,10:53:27,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGE2019 #EmpleoJoven https://twitter.com/desdelamoncloa/status/1086179636982222848 …,[],['https://twitter.com/desdelamoncloa/status/1086179636982222848'],[],0,0,0,"['#pge2019', '#empleojoven']",[],https://twitter.com/DGobiernoCLM/status/1086199884045320192,False,https://twitter.com/desdelamoncloa/status/1086179636982222848,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
