id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1014547478560083968,1014547478560083968,1530721942000,2018-07-04,18:32:22,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"@carmencalvo_ en #PlenoRTVE: “Este Decreto-Ley tiene como objetivo fundamental desbloquear la situación, dar una solución transitoria y puntual para que la Corporación pueda funcionar con normalidad hasta la puesta en marcha del procedimiento para realizar el concurso público”.",['carmencalvo_'],[],[],0,5,5,['#plenortve'],[],https://twitter.com/M_Presidencia/status/1014547478560083968,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
1014545345316052994,1014545345316052994,1530721434000,2018-07-04,18:23:54,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Vicepresidenta @carmencalvo_ en #PlenoRTVE: “Teníamos el deber y la responsabilidad de actuar con celeridad para asegurar una dirección efectiva en la Corporación. Lo hemos hecho sin alterar en ningún aspecto y con pleno respeto a la reforma adoptada por la Cámara en 2017”.,['carmencalvo_'],[],[],1,19,20,['#plenortve'],[],https://twitter.com/M_Presidencia/status/1014545345316052994,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
1014544667319422976,1014544667319422976,1530721272000,2018-07-04,18:21:12,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"carmencalvo_ en #PlenoRTVE: “El Gobierno sólo aspira a solventar una situación de vacío que nos hemos encontrado y que causa una grave perjuicio a RTVE. Los ciudadanos y ciudadanas merecen una tv y una radio públicas en situación de plena normalidad y con todas las garantías"".",[],[],[],21,74,87,['#plenortve'],[],https://twitter.com/M_Presidencia/status/1014544667319422976,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
1014544432828469249,1014544432828469249,1530721216000,2018-07-04,18:20:16,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"Vicepresidenta @carmencalvo_ en #Pleno RTVE:  “La reforma que impulsamos los socialistas en un momento anterior, permitió el mejor tiempo que ha conocido nuestra televisión y nuestra radio públicas por su calidad y reconocimiento. Ése es el modelo que queremos recuperar”",['carmencalvo_'],[],[],9,106,111,['#pleno'],[],https://twitter.com/M_Presidencia/status/1014544432828469249,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
1014544174220234753,1014544174220234753,1530721155000,2018-07-04,18:19:15,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"Vicepresidenta @carmencalvo_ en #PlenoRTVE: “El Gobierno ha actuado de forma responsable ante una situación de urgencia en RTVE, con una respuesta temporal y transitoria, hasta que el nuevo concurso pueda llevarse a cabo”.",['carmencalvo_'],[],[],1,23,20,['#plenortve'],[],https://twitter.com/M_Presidencia/status/1014544174220234753,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
1014473450210160645,1014473450210160645,1530704293000,2018-07-04,13:38:13,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Nota de prensa: Las ministras y los ministros exponen ante las comisiones sectoriales del @Congreso_Es las líneas políticas de actuación de cada departamento. La rendición de cuentas será algo habitual y normalizado en las Cámaras.  http://www.mpr.gob.es/prencom/notas/Paginas/2018/040718comparecenciascongr.aspx …,['congreso_es'],['http://www.mpr.gob.es/prencom/notas/Paginas/2018/040718comparecenciascongr.aspx'],[],10,30,42,[],[],https://twitter.com/M_Presidencia/status/1014473450210160645,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '44091448', 'username': 'Congreso_Es'}]",,,,
1014174051416276992,1014174051416276992,1530632910000,2018-07-03,17:48:30,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Enlace al vídeo de la comparecencia íntegra de @carmencalvo_ en la #ComisiónConstitucional del Congreso https://www.youtube.com/watch?v=xK_fKjwzhNQ&feature=youtu.be …,['carmencalvo_'],['https://www.youtube.com/watch?v=xK_fKjwzhNQ&feature=youtu.be'],[],5,14,15,['#comisiónconstitucional'],[],https://twitter.com/M_Presidencia/status/1014174051416276992,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
1014173271363813378,1014173271363813378,1530632724000,2018-07-03,17:45:24,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"Nota de prensa: @carmencalvo_ afirma que el Gobierno se relacionará con ""lealtad, respeto y diálogo"" con todas las instituciones del país #ComisiónConstitucional http://www.mpr.gob.es/prencom/notas/Paginas/2018/030718calvo_congreso.aspx …",['carmencalvo_'],['http://www.mpr.gob.es/prencom/notas/Paginas/2018/030718calvo_congreso.aspx'],[],16,32,47,['#comisiónconstitucional'],[],https://twitter.com/M_Presidencia/status/1014173271363813378,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
1014102516064292864,1014102516064292864,1530615855000,2018-07-03,13:04:15,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"La ministra @carmencalvo_ en #ComisiónConstitucional: “Acabaremos con aquellos elementos más regresivos de la denominada #LeyMordaza: se trata de recuperar libertades y derechos, la democracia no puede ir en dirección contraria a la madurez de una sociedad como la nuestra”.",['carmencalvo_'],[],[],3,41,39,"['#comisiónconstitucional', '#leymordaza']",[],https://twitter.com/M_Presidencia/status/1014102516064292864,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
1014102300271489024,1014102300271489024,1530615804000,2018-07-03,13:03:24,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"@carmencalvo_ en #ComisiónConstitucional: ""vamos a reforzar el Pacto contra la Violencia de Género. Los asesinatos de las mujeres no pueden formar parte de lo cotidiano. Es un terrorismo específico contra nosotras. Lo cumpliremos con la lealtad de todos los grupos de la Cámara"". pic.twitter.com/y4OwKXGPnf",['carmencalvo_'],[],['https://pbs.twimg.com/media/DhLQoD1X0AIKbCO.jpg'],1,6,7,['#comisiónconstitucional'],[],https://twitter.com/M_Presidencia/status/1014102300271489024,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '933309177623121921', 'username': 'carmencalvo_'}]",,,,
